"X","Occupancy","DmgFnId","Source","Description","depth","damage","depth_m","Floors","Basement","salt_water","duration","foundation","fema_zone"
1242,"PWTS","14","Hazus Dflt","small closed or pressure treatment plant (<50 mgd)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1243,"PWTC","15","Hazus Dflt","closed treatment plant less than average damage (all)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1244,"RES3","81","USACE - Chicago","apartment unit grade, contents",21,0.6,6.4008,NA,0,NA,NA,NA,NA
1245,"RES3","82","USACE - Chicago","apartment unit sub-grade, contents",21,0.6,6.4008,NA,0,NA,NA,NA,NA
1246,"RES3","83","USACE - Galveston","apartment, living area on one floor, contents",21,1,6.4008,1,0,NA,NA,NA,NA
1247,"RES3","84","USACE - Galveston","condominium, living area on multiple floors, contents",21,1,6.4008,NA,0,NA,NA,NA,NA
1248,"RES3","208","USACE - Wilmington","apartments, structure",21,0.91,6.4008,NA,0,NA,NA,NA,NA
1249,"PWTM","8","Hazus Dflt","medium gravity or open treatment plant (50-200 mgd)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1250,"PWTS","9","Hazus Dflt","small gravity or open treatment plant (<50 mgd)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1251,"PWTO","10","Hazus Dflt","open treatmet plant less than average damage (all)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1252,"RES3","207","USACE - Galveston","condominium, living area on multiple floors, structure",21,0.71,6.4008,NA,0,NA,NA,NA,NA
1253,"RES3","204","USACE - Chicago","apartment unit grade, structure",21,0.57,6.4008,NA,0,NA,NA,NA,NA
1254,"RES3","205","USACE - Chicago","apartment unit sub-grade, structure",21,0.67,6.4008,NA,0,NA,NA,NA,NA
1255,"RES3","206","USACE - Galveston","apartment, living area on one floor, structure",21,0.67,6.4008,1,0,NA,NA,NA,NA
1256,"PPPM","18","Hazus Dflt","medium pumping plant below grade (10 - 50 mgd)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1257,"PDFLT","4","Hazus Dflt","",21,NA,6.4008,NA,0,NA,NA,NA,NA
1258,"PWTL","7","Hazus Dflt","large gravity or open treatment plant (> 200 mgd)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1259,"PPPL","17","Hazus Dflt","large pumping plant below grade (>50 mgd)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1260,"PWTC","16","Hazus Dflt","closed treatment plant greater than average damage (all)",21,NA,6.4008,NA,0,NA,NA,NA,NA
1,"RES1","183","USACE - Wilmington","two story, pile foundation, structure",22,0.89,6.7056,2,0,NA,NA,"pile",NA
2,"RES1","184","USACE - Wilmington","two story, structure",22,0.74,6.7056,2,0,NA,NA,NA,NA
3,"RES1","105","FIA","one floor, no basement, structure, a-zone",22,0.53,6.7056,1,0,NA,NA,NA,"a-zone"
4,"RES1","106","FIA (MOD.)","one floor, w/ basement, structure, a-zone",22,0.76,6.7056,1,1,NA,NA,NA,"a-zone"
5,"RES1","115","FIA","two floors, no basement, structure, v-zone",22,0.62,6.7056,2,0,NA,NA,NA,"v-zone"
6,"RES1","185","USACE - Wilmington","two story w/ 1/2 living area below, structure",22,0.85,6.7056,2,0,NA,NA,NA,NA
7,"RES1","113","FIA","one floor, no basement, structure, v-zone",22,0.58,6.7056,1,0,NA,NA,NA,"v-zone"
8,"RES1","114","FIA (MOD.)","one floor, w/ basement, structure, v-zone",22,0.67,6.7056,1,1,NA,NA,NA,"v-zone"
9,"RES1","119","FIA","split level, no basement, structure, v-zone",22,0.69,6.7056,1,0,NA,NA,NA,"v-zone"
10,"RES1","116","FIA (MOD.)","two floors, w/ basement, structure, v-zone",22,0.83,6.7056,2,1,NA,NA,NA,"v-zone"
11,"RES1","117","FIA","three or more floors, no basement, structure, v-zone",22,0.62,6.7056,3,0,NA,NA,NA,"v-zone"
12,"RES1","118","FIA (MOD.)","three or more floors, w/ basement, structure, v-zone",22,0.74,6.7056,3,1,NA,NA,NA,"v-zone"
13,"RES1","21","FIA","one floor, no basement, contents, a-zone",22,0.6,6.7056,1,0,NA,NA,NA,"a-zone"
14,"RES1","111","FIA","split level, no basement, structure, a-zone",22,0.57,6.7056,1,0,NA,NA,NA,"a-zone"
15,"RES1","112","FIA (MOD.)","split level, w/ basement, structure, a-zone",22,0.83,6.7056,1,1,NA,NA,NA,"a-zone"
16,"RES1","24","FIA (MOD.)","two floors, w/ basement, contents, a-zone",22,0.6,6.7056,2,1,NA,NA,NA,"a-zone"
17,"RES1","25","FIA (MOD.)","three or more floors, no basement, contents, a-zone",22,0.6,6.7056,3,0,NA,NA,NA,"a-zone"
18,"RES1","26","FIA (MOD.)","three or more floors, w/ basement, contents, a-zone",22,0.6,6.7056,3,1,NA,NA,NA,"a-zone"
19,"RES1","27","FIA","split level, no basement, contents, a-zone",22,0.6,6.7056,1,0,NA,NA,NA,"a-zone"
20,"RES1","28","FIA (MOD.)","split level, w/ basement, contents, a-zone",22,0.6,6.7056,1,1,NA,NA,NA,"a-zone"
21,"RES1","29","FIA","one floor, no basement, contents, v-zone",22,0.6,6.7056,1,0,NA,NA,NA,"v-zone"
22,"RES1","30","FIA","one floor, w/ basement, contents, v-zone",22,0.6,6.7056,1,1,NA,NA,NA,"v-zone"
23,"RES1","31","FIA","two floors, no basement, contents, v-zone",22,0.6,6.7056,2,0,NA,NA,NA,"v-zone"
24,"RES1","107","FIA","two floors, no basement, structure, a-zone",22,0.53,6.7056,2,0,NA,NA,NA,"a-zone"
25,"RES1","108","FIA (MOD.)","two floors, w/ basement, structure, a-zone",22,0.79,6.7056,2,1,NA,NA,NA,"a-zone"
26,"RES1","109","FIA","three or more floors, no basement, structure, a-zone",22,0.53,6.7056,3,0,NA,NA,NA,"a-zone"
27,"RES1","22","FIA","one floor, w/ basement, contents, a-zone",22,0.6,6.7056,1,1,NA,NA,NA,"a-zone"
28,"RES1","23","FIA","two floors, no basement, contents, a-zone",22,0.6,6.7056,2,0,NA,NA,NA,"a-zone"
29,"RES1","45","USACE - IWR","one story, no basement, contents",22,0.8,6.7056,1,0,NA,NA,NA,NA
30,"RES1","46","USACE - IWR","two or more stories, no basement, contents",22,0.8,6.7056,2,0,NA,NA,NA,NA
31,"RES1","47","USACE - IWR","split level, no basement, contents",22,1,6.7056,1,0,NA,NA,NA,NA
32,"RES1","48","USACE - Chicago","one story, no basement, contents",22,0.6,6.7056,1,0,NA,NA,NA,NA
33,"RES1","49","USACE - Chicago","one story, w/ basement, contents",22,0.6,6.7056,1,1,NA,NA,NA,NA
34,"RES1","50","USACE - Chicago","split level, no basement, contents",22,0.69,6.7056,1,0,NA,NA,NA,NA
35,"RES1","51","USACE - Chicago","split level, w/ basement, contents",22,0.73,6.7056,1,1,NA,NA,NA,NA
36,"RES1","52","USACE - Chicago","two story, no basement, contents",22,0.78,6.7056,2,0,NA,NA,NA,NA
37,"RES1","120","FIA (MOD.)","split level, w/ basement, structure, v-zone",22,0.83,6.7056,1,1,NA,NA,NA,"v-zone"
38,"RES1","121","FIA","one floor, w/ basement, structure, a-zone",22,0.57,6.7056,1,1,NA,NA,NA,"a-zone"
39,"RES1","122","FIA","two floors, w/ basement, structure,  a-zone",22,0.68,6.7056,2,1,NA,NA,NA,"a-zone"
40,"RES1","110","FIA (MOD.)","three or more floors, w/ basement, structure, a-zone",22,0.73,6.7056,3,1,NA,NA,NA,"a-zone"
41,"RES1","36","FIA (MOD.)","split level, w/ basement, contents, v-zone",22,0.6,6.7056,1,1,NA,NA,NA,"v-zone"
42,"RES1","58","USACE - New Orleans","one story, contents, salt water, long duration",22,0.95,6.7056,1,0,"salt","long",NA,NA
43,"RES1","59","USACE - New Orleans","two story, contents, fresh water, short duration",22,0.93,6.7056,2,0,"fresh","short",NA,NA
44,"RES1","60","USACE - New Orleans","two story, contents, salt water, long duration",22,0.95,6.7056,2,0,"salt","long",NA,NA
45,"RES1","61","USACE - St. Paul","one story, contents",22,0.78,6.7056,1,0,NA,NA,NA,NA
46,"RES1","62","USACE - St. Paul","two story, contents",22,0.78,6.7056,2,0,NA,NA,NA,NA
47,"RES1","63","USACE - Wilmington","one & 1/2 story, pile foundation, contents",22,1,6.7056,1.5,0,NA,NA,"pile",NA
48,"RES1","64","USACE - Wilmington","one & 1/2 story, contents",22,1,6.7056,1.5,0,NA,NA,NA,NA
49,"RES1","65","USACE - Wilmington","one & 1/2 story w/ 1/2 living area below, contents",22,0.9,6.7056,1.5,0,NA,NA,NA,NA
50,"RES1","66","USACE - Wilmington","one story, pile foundation, contents",22,1,6.7056,1,0,NA,NA,"pile",NA
51,"RES1","67","USACE - Wilmington","one story, contents",22,1,6.7056,1,0,NA,NA,NA,NA
52,"RES1","68","USACE - Wilmington","one story w/ 1/2 living area below, contents",22,0.99,6.7056,1,0,NA,NA,NA,NA
53,"RES1","69","USACE - Wilmington","one story w/ basement, contents",22,1,6.7056,1,1,NA,NA,NA,NA
54,"RES1","70","USACE - Wilmington","split level, contents",22,0.99,6.7056,1,0,NA,NA,NA,NA
55,"RES1","71","USACE - Wilmington","two story, pile foundation, contents",22,1,6.7056,2,0,NA,NA,"pile",NA
56,"RES1","72","USACE - Wilmington","two story, contents",22,1,6.7056,2,0,NA,NA,NA,NA
57,"RES1","73","USACE - Wilmington","two story w/ 1/2 living area below, contents",22,0.87,6.7056,2,0,NA,NA,NA,NA
58,"RES1","181","USACE - Wilmington","one story w/ basement, structure",22,0.95,6.7056,1,1,NA,NA,NA,NA
59,"RES1","182","USACE - Wilmington","split level, structure",22,0.82,6.7056,1,0,NA,NA,NA,NA
60,"RES1","142","USACE - New Orleans","one story, pier foundation, structure, fresh water, long",22,0.82,6.7056,1,0,"fresh","long","pier",NA
61,"RES1","143","USACE - New Orleans","one story, slab foundation, structure, fresh water, short",22,0.58,6.7056,1,0,"fresh","short","slab",NA
62,"RES1","144","USACE - New Orleans","one story, slab foundation, structure, fresh water, long",22,0.58,6.7056,1,0,"fresh","long","slab",NA
63,"RES1","145","USACE - New Orleans","one story, pier foundation, structure, salt water, short",22,0.88,6.7056,1,0,"salt","short","pier",NA
64,"RES1","32","FIA (MOD.)","two floors, w/ basement, contents, v-zone",22,0.6,6.7056,2,1,NA,NA,NA,"v-zone"
65,"RES1","33","FIA (MOD.)","three or more floors, no basement, contents, v-zone",22,0.6,6.7056,3,0,NA,NA,NA,"v-zone"
66,"RES1","34","FIA (MOD.)","three or more floors, w/ basement, contents, v-zone",22,0.6,6.7056,3,1,NA,NA,NA,"v-zone"
67,"RES1","35","FIA","split level, no basement, contents, v-zone",22,0.6,6.7056,1,0,NA,NA,NA,"v-zone"
68,"RES1","150","USACE - New Orleans","one story, structure,  fresh water, long duration",22,0.95,6.7056,1,0,"fresh","long",NA,NA
69,"RES1","151","USACE - New Orleans","one story, structure, salt water, short duration",22,0.95,6.7056,1,0,"salt","short",NA,NA
70,"RES1","152","USACE - New Orleans","one story, structure, salt water, long duration",22,0.98,6.7056,1,0,"salt","long",NA,NA
71,"RES1","153","USACE - New Orleans","one story, pier foundation, structure, fresh water, short",22,0.84,6.7056,1,0,"fresh","short","pier",NA
72,"RES1","154","USACE - New Orleans","one story, slab foundation, structure, fresh water, short",22,0.82,6.7056,1,0,"fresh","short","slab",NA
73,"RES1","155","USACE - New Orleans","one story, pier foundation, structure, salt water, long",22,0.84,6.7056,1,0,"salt","long","pier",NA
74,"RES1","156","USACE - New Orleans","one story, slab foundation, structure, salt water, long",22,0.82,6.7056,1,0,"salt","long","slab",NA
75,"RES1","157","USACE - New Orleans","two story, pier foundation, structure, fresh water, short",22,0.68,6.7056,2,0,"fresh","short","pier",NA
76,"RES1","158","USACE - New Orleans","two story, pier foundation, structure, fresh water, long",22,0.71,6.7056,2,0,"fresh","long","pier",NA
77,"RES1","53","USACE - Chicago","two story, w/ basement, contents",22,0.79,6.7056,2,1,NA,NA,NA,NA
78,"RES1","54","USACE - Galveston","one & 1/2 story, no basement, contents",22,0.93,6.7056,1.5,0,NA,NA,NA,NA
79,"RES1","55","USACE - Galveston","one story, no basement, contents",22,0.9,6.7056,1,0,NA,NA,NA,NA
80,"RES1","56","USACE - Galveston","two story, no basement, contents",22,1,6.7056,2,0,NA,NA,NA,NA
81,"RES1","57","USACE - New Orleans","one story, contents, fresh water, short duration",22,0.91,6.7056,1,0,"fresh","short",NA,NA
82,"RES1","124","FIA","split level, w/ basement, structure, a-zone",22,0.66,6.7056,1,1,NA,NA,NA,"a-zone"
83,"RES1","125","FIA","one floor, w/ basement, structure, v-zone",22,0.57,6.7056,1,1,NA,NA,NA,"v-zone"
84,"RES1","126","FIA","two floors, w/ basement, structure, v-zone",22,0.68,6.7056,2,1,NA,NA,NA,"v-zone"
85,"RES1","127","FIA","three or more floors, w/ basement, structure, v-zone",22,0.57,6.7056,3,1,NA,NA,NA,"v-zone"
86,"RES1","128","FIA","split level, w/ basement, structure, v-zone",22,0.67,6.7056,1,1,NA,NA,NA,"v-zone"
87,"RES1","129","USACE - IWR","one story, no basement, structure",22,0.84,6.7056,1,0,NA,NA,NA,NA
88,"RES1","130","USACE - IWR","two or more stories, no basement, structure",22,0.74,6.7056,2,0,NA,NA,NA,NA
89,"RES1","131","USACE - IWR","split level, no basement, structure",22,0.88,6.7056,1,0,NA,NA,NA,NA
90,"RES1","132","USACE - Chicago","one story, no basement, structure",22,0.58,6.7056,1,0,NA,NA,NA,NA
91,"RES1","133","USACE - Chicago","one story, w/ basement, structure",22,0.77,6.7056,1,1,NA,NA,NA,NA
92,"RES1","134","USACE - Chicago","split level, no basement, structure",22,0.57,6.7056,1,0,NA,NA,NA,NA
93,"RES1","135","USACE - Chicago","split level, w/ basement, structure",22,0.74,6.7056,1,1,NA,NA,NA,NA
94,"RES1","136","USACE - Chicago","two story, no basement, structure",22,0.53,6.7056,2,0,NA,NA,NA,NA
95,"RES1","137","USACE - Chicago","two story, w/ basement, structure",22,0.7,6.7056,2,1,NA,NA,NA,NA
96,"RES1","138","USACE - Galveston","one & 1/2 story, no basement, structure",22,0.68,6.7056,1.5,0,NA,NA,NA,NA
97,"RES1","139","USACE - Galveston","one story, no basement, structure",22,0.88,6.7056,1,0,NA,NA,NA,NA
98,"RES1","140","USACE - Galveston","two story, no basement, structure",22,0.73,6.7056,2,0,NA,NA,NA,NA
99,"RES1","141","USACE - New Orleans","one story, pier foundation, structure, fresh water, short",22,0.8,6.7056,1,0,"fresh","short","pier",NA
100,"RES1","168","USACE - New Orleans","two story, structure,  salt water, long duration",22,0.99,6.7056,2,0,"salt","long",NA,NA
101,"RES1","169","USACE - New Orleans","two story, pier foundation, structure, fresh water, short",22,0.71,6.7056,2,0,"fresh","short","pier",NA
102,"RES1","170","USACE - New Orleans","two story, slab foundation, structure, fresh water, long",22,0.64,6.7056,2,0,"fresh","long","slab",NA
103,"RES1","171","USACE - New Orleans","two story, pier foundation, structure, salt  water, short",22,0.74,6.7056,2,0,"salt","short","pier",NA
104,"RES1","146","USACE - New Orleans","one story, pier foundation, structure, salt water, long",22,0.98,6.7056,1,0,"salt","long","pier",NA
105,"RES1","147","USACE - New Orleans","one story, slab foundation, structure, salt water, short",22,0.64,6.7056,1,0,"salt","short","slab",NA
106,"RES1","148","USACE - New Orleans","one story, slab foundation, structure, salt water, long",22,0.92,6.7056,1,0,"salt","long","slab",NA
107,"RES1","149","USACE - New Orleans","one story, structure,  fresh water, short duration",22,0.89,6.7056,1,0,"fresh","short",NA,NA
108,"RES1","123","FIA","three or more floors, w/ basement, structure, a-zone",22,0.57,6.7056,3,1,NA,NA,NA,"a-zone"
109,"RES1","164","USACE - New Orleans","two story, slab foundation, structure, salt water, long",22,0.83,6.7056,2,0,"salt","long","slab",NA
110,"RES1","165","USACE - New Orleans","two story, structure, fresh water, short duration",22,0.92,6.7056,2,0,"fresh","short",NA,NA
111,"RES1","166","USACE - New Orleans","two story, structure,  fresh water, long duration",22,0.92,6.7056,2,0,"fresh","long",NA,NA
112,"RES1","167","USACE - New Orleans","two story, structure, salt water, short duration",22,0.99,6.7056,2,0,"salt","short",NA,NA
113,"RES1","159","USACE - New Orleans","two story, slab foundation, structure, fresh water, short",22,0.57,6.7056,2,0,"fresh","short","slab",NA
114,"RES1","160","USACE - New Orleans","two story, slab foundation, structure, fresh water, long",22,0.57,6.7056,2,0,"fresh","long","slab",NA
115,"RES1","161","USACE - New Orleans","two story, pier foundation, structure, salt water, short",22,0.75,6.7056,2,0,"salt","short","pier",NA
116,"RES1","162","USACE - New Orleans","two story, pier foundation, structure, salt  water, long",22,0.97,6.7056,2,0,"salt","long","pier",NA
117,"RES1","176","USACE - Wilmington","one & 1/2 story, structure",22,0.7,6.7056,1.5,0,NA,NA,NA,NA
118,"RES1","177","USACE - Wilmington","one & 1/2 story w/ 1/2 living area below, structure",22,0.86,6.7056,1.5,0,NA,NA,NA,NA
119,"RES1","178","USACE - Wilmington","one story, pile foundation, structure",22,0.95,6.7056,1,0,NA,NA,"pile",NA
120,"RES1","179","USACE - Wilmington","one story, structure",22,0.85,6.7056,1,0,NA,NA,NA,NA
121,"RES1","180","USACE - Wilmington","one story w/ 1/2 living area below, structure",22,0.89,6.7056,1,0,NA,NA,NA,NA
122,"RES1","172","USACE - New Orleans","two story, slab foundation, structure, salt water, long",22,0.7,6.7056,2,0,"salt","long","slab",NA
123,"RES1","173","USACE - St. Paul","one story, structure",22,0.59,6.7056,1,0,NA,NA,NA,NA
124,"RES1","174","USACE - St. Paul","two story, structure",22,0.49,6.7056,2,0,NA,NA,NA,NA
125,"RES1","175","USACE - Wilmington","one & 1/2 story, pile foundation, structure",22,0.87,6.7056,1.5,0,NA,NA,"pile",NA
126,"RES1","163","USACE - New Orleans","two story, slab foundation, structure, salt water, short",22,0.62,6.7056,2,0,"salt","short","slab",NA
127,"RES2","77","USACE - Galveston","mobile home, contents",22,1,6.7056,NA,0,NA,NA,NA,NA
128,"RES2","80","USACE - Wilmington","mobile home, contents",22,1,6.7056,NA,0,NA,NA,NA,NA
129,"RES2","76","USACE - Chicago","mobile home, contents",22,0.83,6.7056,NA,0,NA,NA,NA,NA
130,"RES2","200","USACE - New Orleans","mobile home, structure, salt water, long duration",22,1,6.7056,NA,0,"salt","long",NA,NA
131,"RES2","79","USACE - New Orleans","mobile home, contents, salt water, long duration",22,0.95,6.7056,NA,0,"salt","long",NA,NA
132,"RES2","202","USACE - New Orleans","mobile home, structure, salt water, long duration",22,0.63,6.7056,NA,0,"salt","long",NA,NA
133,"RES2","203","USACE - Wilmington","mobile home, structure",22,1,6.7056,NA,0,NA,NA,NA,NA
134,"RES2","195","USACE - New Orleans","mobile home, structure, salt water, short duration",22,0.67,6.7056,NA,0,"salt","short",NA,NA
135,"RES2","201","USACE - New Orleans","mobile home, structure, fresh water, short duration",22,0.63,6.7056,NA,0,"fresh","short",NA,NA
136,"RES2","197","USACE - New Orleans","mobile home, structure, fresh water, short duration",22,0.9,6.7056,NA,0,"fresh","short",NA,NA
137,"RES2","198","USACE - New Orleans","mobile home, structure, fresh water, long duration",22,0.99,6.7056,NA,0,"fresh","long",NA,NA
138,"RES2","199","USACE - New Orleans","mobile home, structure, salt water, short duration",22,0.96,6.7056,NA,0,"salt","short",NA,NA
139,"RES2","74","FIA","mobile home, contents, a-zone",22,0.83,6.7056,NA,0,NA,NA,NA,"a-zone"
140,"RES2","75","FIA","mobile home, contents, v-zone",22,0.83,6.7056,NA,0,NA,NA,NA,"v-zone"
141,"RES2","191","USACE - Chicago","mobile home, structure",22,0.82,6.7056,NA,0,NA,NA,NA,NA
142,"RES2","78","USACE - New Orleans","mobile home, contents, fresh water, short duration",22,0.85,6.7056,NA,0,"fresh","short",NA,NA
143,"RES2","189","FIA","mobile home, structure, a-zone",22,0.99,6.7056,NA,0,NA,NA,NA,"a-zone"
144,"RES2","190","FIA","mobile home, structure, v-zone",22,0.97,6.7056,NA,0,NA,NA,NA,"v-zone"
145,"RES2","194","USACE - New Orleans","mobile home, structure, fresh water, long duration",22,0.97,6.7056,NA,0,"fresh","long",NA,NA
146,"RES2","192","USACE - Galveston","mobile home, structure",22,0.98,6.7056,NA,0,NA,NA,NA,NA
147,"RES2","193","USACE - New Orleans","mobile home, structure, fresh water, short duration",22,0.66,6.7056,NA,0,"fresh","short",NA,NA
148,"RES2","196","USACE - New Orleans","mobile home, structure, salt water, long duration",22,0.98,6.7056,NA,0,"salt","long",NA,NA
149,"RES4","85","USACE - Galveston","average hotel/motel, contents (equipment/inventory)",22,0.98,6.7056,NA,0,NA,NA,NA,NA
150,"RES4","86","USACE - Galveston","hotel, contents (equipment)",22,1,6.7056,NA,0,NA,NA,NA,NA
151,"RES4","87","USACE - Galveston","motel unit, contents (inventory)",22,0.95,6.7056,NA,0,NA,NA,NA,NA
152,"RES4","212","USACE - Wilmington","hotel, structure",22,1,6.7056,NA,0,NA,NA,NA,NA
